--------------------
BDMEP - INMET
--------------------
Estação           : GOIANIA - GO (OMM: 83423)
Latitude  (graus) : -16.66
Longitude (graus) : -49.25
Altitude  (metros): 741.48
Estação Operante
Inicio de operação: 11/07/1937
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83423;17/10/1996;0000;;31.8;;;5.7;24.82;66;0.766667;
83423;17/10/1996;1200;0;;20.9;;;;;;
83423;18/10/1996;0000;;31.6;;;5.6;25.86;60;0;
83423;18/10/1996;1200;0;;21.9;;;;;;
83423;19/10/1996;0000;;32.9;;;5.2;24.98;57.75;0.666667;
83423;19/10/1996;1200;11.1;;20.5;;;;;;
83423;20/10/1996;0000;;31;;;5.3;24.82;62.5;0.666667;
83423;20/10/1996;1200;23.7;;19.2;;;;;;
83423;21/10/1996;0000;;30.4;;;3.6;23.84;68.5;0;
83423;21/10/1996;1200;52.6;;18.7;;;;;;
83423;22/10/1996;0000;;32.7;;;4.2;26.38;58.25;0;
83423;22/10/1996;1200;0;;21.4;;;;;;
83423;23/10/1996;0000;;32.8;;;6;27.08;53.75;0;
83423;23/10/1996;1200;0;;22.4;;;;;;
83423;24/10/1996;0000;;30.4;;;5.6;25.16;61.25;0;
83423;24/10/1996;1200;1;;21.2;;;;;;
83423;25/10/1996;0000;;33.9;;;4.6;25.8;61.5;1.366667;
83423;25/10/1996;1200;0;;20.7;;;;;;
83423;26/10/1996;0000;;31.4;;;6.3;26.28;63.5;0.966667;
83423;26/10/1996;1200;1.8;;21;;;;;;
83423;27/10/1996;0000;;30.4;;;5.2;24.32;79.5;0.266667;
83423;27/10/1996;1200;0;;21.6;;;;;;
83423;28/10/1996;0000;;27.7;;;2.6;23.3;80.25;0;
83423;28/10/1996;1200;127.8;;19.1;;;;;;
83423;29/10/1996;0000;;28.1;;;2.2;22.68;85.75;0;
83423;29/10/1996;1200;28;;19.7;;;;;;
83423;30/10/1996;0000;;31;;;2;25.2;66.25;0;
83423;30/10/1996;1200;4.8;;19.6;;;;;;
83423;31/10/1996;0000;;27.3;;;4;23.24;80.5;0;
83423;31/10/1996;1200;6;;20.4;;;;;;
83423;01/11/1996;0000;;29.2;;;2;23.26;76.25;0.7;
83423;01/11/1996;1200;15.3;;19.7;;;;;;
83423;02/11/1996;0000;;27.6;;;3;23.04;75.5;0.433333;
83423;02/11/1996;1200;1.6;;20.2;;;;;;
83423;03/11/1996;0000;;28.2;;;3.5;23.72;74.75;1.066667;
83423;03/11/1996;1200;6;;20.4;;;;;;
83423;04/11/1996;0000;;27.4;;;3.2;23.06;86.5;0.1;
83423;04/11/1996;1200;3.6;;20.8;;;;;;
83423;05/11/1996;0000;;31.7;;;2.3;25.04;71.5;0.4;
83423;05/11/1996;1200;14.9;;20.5;;;;;;
83423;06/11/1996;0000;;29.7;;;4.1;25.5;61.75;0.933333;
83423;06/11/1996;1200;0;;20.8;;;;;;
83423;07/11/1996;0000;;31.4;;;5.8;26.28;57.5;0.866667;
83423;07/11/1996;1200;0.6;;22.2;;;;;;
83423;08/11/1996;0000;;31.6;;;6.7;26.12;59.25;0.433333;
83423;08/11/1996;1200;0;;22.4;;;;;;
83423;09/11/1996;0000;;32.6;;;7.4;27.08;45.75;1.166667;
83423;09/11/1996;1200;0;;21.8;;;;;;
83423;10/11/1996;0000;;32.8;;;8.8;27.12;41.75;1.3;
83423;10/11/1996;1200;0;;21.2;;;;;;
83423;11/11/1996;0000;;34;;;7.1;27.48;47;0;
83423;11/11/1996;1200;0;;20.4;;;;;;
83423;12/11/1996;0000;;34.8;;;8.4;28.76;44.25;0.266667;
83423;12/11/1996;1200;0;;21.2;;;;;;
83423;13/11/1996;0000;;34.2;;;8.7;28.24;52.5;1.233333;
83423;13/11/1996;1200;0;;22;;;;;;
83423;14/11/1996;0000;;30.4;;;9;25.18;77.75;0.233333;
83423;14/11/1996;1200;0;;22.4;;;;;;
83423;15/11/1996;0000;;29.2;;;3.9;24.32;80.5;0.166667;
83423;15/11/1996;1200;0.5;;21.2;;;;;;
83423;16/11/1996;0000;;27;;;2.6;23.32;86.75;0;
83423;16/11/1996;1200;5;;21.2;;;;;;
83423;17/11/1996;0000;;27.6;;;3.5;24.08;72.75;1.166667;
83423;17/11/1996;1200;2;;20.8;;;;;;
83423;18/11/1996;0000;;26.6;;;3.6;23.66;78.75;0.766667;
83423;18/11/1996;1200;0;;21.5;;;;;;
83423;19/11/1996;0000;;24.7;;;2.2;22.74;86.5;0.1;
83423;19/11/1996;1200;17.2;;20.6;;;;;;
83423;20/11/1996;0000;;26.3;;;1.5;23.58;77.25;0.7;
83423;20/11/1996;1200;6.2;;20.6;;;;;;
83423;21/11/1996;0000;;25.9;;;2.7;23.42;83.75;0.5;
83423;21/11/1996;1200;1.8;;21.2;;;;;;
83423;22/11/1996;0000;;24.8;;;2.2;22.34;88.25;0.166667;
83423;22/11/1996;1200;29.2;;20.7;;;;;;
83423;23/11/1996;0000;;25.1;;;;;;0.4;
83423;23/11/1996;1200;;;21.2;;;;;;
83423;24/11/1996;0000;;30;;;;24.18;60.5;0.433333;
83423;24/11/1996;1200;30.9;;19.1;;;;;;
83423;25/11/1996;0000;;31;;;4.8;24.86;52.5;0.266667;
83423;25/11/1996;1200;0;;16.7;;;;;;
83423;26/11/1996;0000;;32.6;;;5.9;26.04;50;0.566667;
83423;26/11/1996;1200;0;;17.8;;;;;;
83423;27/11/1996;0000;;31.6;;;7.3;23.2;71.75;1.233333;
83423;27/11/1996;1200;0;;18;;;;;;
83423;28/11/1996;0000;;25.5;;;3.8;21.54;77.25;1;
83423;28/11/1996;1200;50;;18.3;;;;;;
83423;29/11/1996;0000;;23.8;;;2.4;19.94;83.5;0;
83423;29/11/1996;1200;18;;17.5;;;;;;
83423;30/11/1996;0000;;23.2;;;1.8;19.74;79.75;0.233333;
83423;30/11/1996;1200;12;;16.6;;;;;;
83423;01/12/1996;0000;;30;;;2;24.34;63;0;
83423;01/12/1996;1200;1.3;;17.8;;;;;;
83423;02/12/1996;0000;;28.2;;;5.2;22.14;80.75;0.8;
83423;02/12/1996;1200;0;;18.7;;;;;;
83423;03/12/1996;0000;;29;;;3;22.92;77.75;0;
83423;03/12/1996;1200;2.8;;18.7;;;;;;
83423;04/12/1996;0000;;29.9;;;3.2;24.42;69;0;
83423;04/12/1996;1200;10.8;;19.1;;;;;;
83423;05/12/1996;0000;;31.5;;;4.4;25.16;67.5;0;
83423;05/12/1996;1200;0;;21;;;;;;
83423;06/12/1996;0000;;31.3;;;5.2;25.3;66;0;
83423;06/12/1996;1200;1.4;;20.1;;;;;;
83423;07/12/1996;0000;;31.4;;;5.5;25.68;67.5;1.1;
83423;07/12/1996;1200;0;;20.2;;;;;;
83423;08/12/1996;0000;;31.9;;;4.4;25.48;66.25;1.2;
83423;08/12/1996;1200;0;;20.3;;;;;;
83423;09/12/1996;0000;;30.3;;;3.9;24.7;65.5;0;
83423;09/12/1996;1200;9.4;;19.5;;;;;;
83423;10/12/1996;0000;;31;;;4;25.88;66.75;0;
83423;10/12/1996;1200;0;;21.4;;;;;;
83423;11/12/1996;0000;;30.1;;;4;23.36;79.5;0;
83423;11/12/1996;1200;18.7;;20.7;;;;;;
83423;12/12/1996;0000;;29.5;;;2.2;26.14;62;0;
83423;12/12/1996;1200;13;;19.5;;;;;;
83423;13/12/1996;0000;;31.1;;;3.7;25.5;71.25;0.433333;
83423;13/12/1996;1200;0;;20.8;;;;;;
83423;14/12/1996;0000;;33;;;3.6;27.34;51.75;0.266667;
83423;14/12/1996;1200;0;;20.5;;;;;;
83423;15/12/1996;0000;;34.1;;;5.5;27.46;63.75;0;
83423;15/12/1996;1200;0;;21.6;;;;;;
83423;16/12/1996;0000;;33.2;;;5.7;27;64.25;0.533333;
83423;16/12/1996;1200;0;;21.8;;;;;;
83423;17/12/1996;0000;;31.5;;;5;24.08;81;0;
83423;17/12/1996;1200;0;;21.1;;;;;;
83423;18/12/1996;0000;;32.3;;;2.4;24.78;70.5;0;
83423;18/12/1996;1200;6.8;;19.2;;;;;;
83423;19/12/1996;0000;;32;;;4;26.38;66.5;0;
83423;19/12/1996;1200;27.8;;21.1;;;;;;
83423;20/12/1996;0000;;30.3;;;4.8;24.66;72.75;0;
83423;20/12/1996;1200;0.5;;21.7;;;;;;
83423;21/12/1996;0000;;30.4;;;3.8;24.72;71.75;0.5;
83423;21/12/1996;1200;0;;20.8;;;;;;
83423;22/12/1996;0000;;30.9;;;3.7;23.92;80.25;0.833333;
83423;22/12/1996;1200;0.3;;21.1;;;;;;
83423;23/12/1996;0000;;24.1;;;2.3;22.64;87.75;0;
83423;23/12/1996;1200;27.8;;20.8;;;;;;
83423;24/12/1996;0000;;28.9;;;1.5;23.98;79.75;0.533333;
83423;24/12/1996;1200;0.7;;21.2;;;;;;
83423;25/12/1996;0000;;27.1;;;3;23.92;82.5;0;
