--------------------
BDMEP - INMET
--------------------
Estação           : FORTALEZA - CE (OMM: 82397)
Latitude  (graus) : -3.81
Longitude (graus) : -38.53
Altitude  (metros): 26.45
Estação Operante
Inicio de operação: 27/10/1919
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82397;25/03/1980;0000;;30.4;;7.6;5;26.92;78.5;3.333333;
82397;25/03/1980;1200;0;;24.2;;;;;;
82397;26/03/1980;0000;;30.6;;10.5;4;;;;
82397;26/03/1980;1200;0;;24;;;;;;
82397;27/03/1980;0000;;31.6;;7.7;6;27.74;77.25;3.333333;
82397;27/03/1980;1200;0;;24.5;;;;;;
82397;28/03/1980;0000;;31.2;;9.6;5;;;;
82397;28/03/1980;1200;0;;24.2;;;;;;
82397;29/03/1980;0000;;30.6;;0.4;5;;;;
82397;29/03/1980;1200;0;;24.5;;;;;;
82397;30/03/1980;0000;;31.2;;8.7;5;;;;
82397;30/03/1980;1200;0;;23.6;;;;;;
82397;31/03/1980;0000;;31;;9.9;4.4;27.36;77;4.433333;
82397;31/03/1980;1200;0;;23.8;;;;;;
82397;01/04/1980;0000;;31.2;;9.4;4.6;;;;
82397;01/04/1980;1200;0;;24.2;;;;;;
82397;02/04/1980;0000;;31.4;;9.2;5;;;;
82397;02/04/1980;1200;0;;24.5;;;;;;
82397;03/04/1980;0000;;31.4;;9.7;3.5;;;;
82397;03/04/1980;1200;1.7;;24.4;;;;;;
82397;04/04/1980;0000;;31;;8.7;4.3;;;;
82397;04/04/1980;1200;2.8;;24.4;;;;;;
82397;05/04/1980;0000;;31.6;;8.9;4.2;;;;
82397;05/04/1980;1200;0.1;;24.2;;;;;;
82397;06/04/1980;0000;;30.6;;8.1;3.5;;;;
82397;06/04/1980;1200;2.4;;24;;;;;;
82397;07/04/1980;0000;;30.8;;5.2;3.8;;;;
82397;07/04/1980;1200;0.1;;25;;;;;;
82397;08/04/1980;0000;;31.8;;8.5;3.2;;;;
82397;08/04/1980;1200;2;;24.4;;;;;;
82397;09/04/1980;0000;;31.8;;10.4;7;;;;
82397;09/04/1980;1200;0;;24.6;;;;;;
82397;10/04/1980;0000;;30.8;;5.2;4.8;27.44;84;4.433333;
82397;10/04/1980;1200;0;;24.6;;;;;;
82397;11/04/1980;0000;;31;;8.3;2.2;;;;
82397;11/04/1980;1200;10;;23.6;;;;;;
82397;12/04/1980;0000;;31.2;;7.4;3.2;;;;
82397;12/04/1980;1200;0;;24.6;;;;;;
82397;13/04/1980;0000;;31.2;;9.5;4.5;;;;
82397;13/04/1980;1200;0.2;;25;;;;;;
