--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82024;30/12/1997;0000;;33;;1.5;7.1;28.24;70.5;2.333333;
82024;30/12/1997;1200;0;;24.2;;;;;;
82024;31/12/1997;0000;;33;;6.4;7.9;28.64;74.25;0.666667;
82024;31/12/1997;1200;0;;24.2;;;;;;
82024;01/01/1998;0000;;32.8;;4.9;2.1;28.36;63.5;2;
82024;01/01/1998;1200;0.1;;24.6;;;;;;
82024;02/01/1998;0000;;32.8;;6.9;7.7;28.48;59.75;2.333333;
82024;02/01/1998;1200;0;;24.2;;;;;;
82024;03/01/1998;0000;;33;;6.2;9.9;28.8;68.25;2.333333;
82024;03/01/1998;1200;0;;24.2;;;;;;
82024;04/01/1998;0000;;33.6;;8;4.4;29.32;65.75;2.666667;
82024;04/01/1998;1200;0;;24.2;;;;;;
82024;05/01/1998;0000;;33.2;;3.6;1.7;29.32;71;1.666667;
82024;05/01/1998;1200;0;;25.4;;;;;;
82024;06/01/1998;0000;;34.8;;6.3;8;30.32;65;1.666667;
82024;06/01/1998;1200;0;;25;;;;;;
82024;07/01/1998;0000;;34;;7.5;7;29.4;70.25;0.666667;
82024;07/01/1998;1200;0;;25.8;;;;;;
82024;08/01/1998;0000;;35;;7.8;3;29.04;69.75;2.666667;
82024;08/01/1998;1200;0;;24.2;;;;;;
82024;09/01/1998;0000;;33;;2.1;18.5;28.76;66;1.666667;
82024;09/01/1998;1200;0;;24.2;;;;;;
