--------------------
BDMEP - INMET
--------------------
Estação           : RIO BRANCO - AC (OMM: 82915)
Latitude  (graus) : -9.96
Longitude (graus) : -67.8
Altitude  (metros): 160.00
Estação Operante
Inicio de operação: 01/01/1929
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82915;21/02/1986;0000;;31.8;;3.8;1.8;25.04;;0;
82915;21/02/1986;1200;0;;21.6;;;;;;
82915;22/02/1986;0000;;25.8;;0;1.4;23.48;;1;
82915;22/02/1986;1200;37;;21.4;;;;;;
82915;23/02/1986;0000;;32;;4.6;0.2;24.76;;2.666667;
82915;23/02/1986;1200;22.4;;21.8;;;;;;
82915;24/02/1986;0000;;32.6;;5.9;1;25.28;;1;
82915;24/02/1986;1200;34.6;;21.4;;;;;;
82915;25/02/1986;0000;;31.8;;4.1;1;25.28;;1;
82915;25/02/1986;1200;0;;22.6;;;;;;
82915;26/02/1986;0000;;30;;1.3;0.8;25.2;;1;
82915;26/02/1986;1200;18.1;;22.8;;;;;;
82915;27/02/1986;0000;;28.6;;2;0.5;24.12;;1.666667;
82915;27/02/1986;1200;1.6;;22;;;;;;
82915;28/02/1986;0000;;31.4;;0;0.5;24.28;;1.666667;
82915;28/02/1986;1200;5.4;;21.8;;;;;;
82915;01/03/1986;0000;;29.2;;0.9;0.2;25.4;;0;
82915;01/03/1986;1200;6.4;;22.2;;;;;;
82915;02/03/1986;0000;;31.4;;7.8;0.2;26.16;;2;
82915;02/03/1986;1200;1.5;;22.6;;;;;;
82915;03/03/1986;0000;;29.8;;1.6;0.6;26;;1;
82915;03/03/1986;1200;28;;22.4;;;;;;
82915;04/03/1986;0000;;34.4;;6.7;0.6;27.08;;1;
82915;04/03/1986;1200;4;;22.2;;;;;;
82915;05/03/1986;0000;;28;;0;1.6;24;;0;
82915;05/03/1986;1200;0;;22.6;;;;;;
82915;06/03/1986;0000;;30;;0;0.6;24.28;;0;
82915;06/03/1986;1200;69;;21.4;;;;;;
82915;07/03/1986;0000;;28.4;;0.1;0.2;24.48;;1;
82915;07/03/1986;1200;4.2;;21.6;;;;;;
82915;08/03/1986;0000;;32.6;;4.7;1;25.72;;1;
82915;08/03/1986;1200;0;;21;;;;;;
82915;09/03/1986;0000;;32.4;;5.9;1.4;26.56;;1;
82915;09/03/1986;1200;0;;21.6;;;;;;
82915;10/03/1986;0000;;30.8;;3.9;2;25.52;;1;
82915;10/03/1986;1200;1;;22;;;;;;
82915;11/03/1986;0000;;32;;6;1.6;24.76;;1.666667;
82915;11/03/1986;1200;1;;22;;;;;;
82915;12/03/1986;0000;;27.2;;0.3;2.4;24.04;;2;
82915;12/03/1986;1200;52;;20.4;;;;;;
82915;13/03/1986;0000;;32;;3.9;0.4;25.92;;1;
82915;13/03/1986;1200;1.4;;21.4;;;;;;
82915;14/03/1986;0000;;30.2;;2.4;3.6;25.44;;0;
82915;14/03/1986;1200;1.4;;21.8;;;;;;
82915;15/03/1986;0000;;32;;1.5;1;25.6;;2;
82915;15/03/1986;1200;8.2;;23.2;;;;;;
82915;16/03/1986;0000;;32.8;;6.5;0.8;25.68;;1;
82915;16/03/1986;1200;2;;22;;;;;;
82915;17/03/1986;0000;;29.6;;2;1.8;24.96;;1.333333;
82915;17/03/1986;1200;23.4;;21.4;;;;;;
82915;18/03/1986;0000;;31.4;;1.4;2;25.24;;1;
82915;18/03/1986;1200;0;;22;;;;;;
82915;19/03/1986;0000;;25.4;;0;1.8;23.28;;1;
82915;19/03/1986;1200;1;;22;;;;;;
82915;20/03/1986;0000;;31.4;;0;0.2;25.32;;0;
82915;20/03/1986;1200;38;;21.8;;;;;;
82915;21/03/1986;0000;;32.2;;3.6;1;25.44;;1;
82915;21/03/1986;1200;1;;22;;;;;;
82915;22/03/1986;0000;;31.2;;2.7;1;25.28;;1;
82915;22/03/1986;1200;1.2;;22.2;;;;;;
82915;23/03/1986;0000;;32.4;;5.5;1;25.76;;0;
82915;23/03/1986;1200;0;;21.2;;;;;;
82915;24/03/1986;0000;;32;;3.5;1;25.48;;0;
82915;24/03/1986;1200;5.4;;23;;;;;;
82915;25/03/1986;0000;;30.8;;1;1;25.08;;0.333333;
82915;25/03/1986;1200;8.5;;22;;;;;;
82915;26/03/1986;0000;;32;;4.1;1;25.12;;0;
82915;26/03/1986;1200;3.2;;22.2;;;;;;
82915;27/03/1986;0000;;30;;0.8;2;24.6;;2;
82915;27/03/1986;1200;19.6;;22;;;;;;
82915;28/03/1986;0000;;31.6;;2.8;1;24.8;;1;
82915;28/03/1986;1200;4;;22.4;;;;;;
82915;29/03/1986;0000;;32.8;;5;0.8;25.64;;2;
82915;29/03/1986;1200;12.6;;22.8;;;;;;
82915;30/03/1986;0000;;31.2;;3.6;1.2;25.88;;1;
82915;30/03/1986;1200;30;;22;;;;;;
82915;31/03/1986;0000;;33.2;;7.5;1.6;27.36;;1;
82915;31/03/1986;1200;4;;23;;;;;;
82915;01/04/1986;0000;;31.4;;5.6;2.2;25.88;;0;
82915;01/04/1986;1200;0;;22.8;;;;;;
82915;02/04/1986;0000;;30.8;;0.3;1.8;25.04;;0;
82915;02/04/1986;1200;5;;21.4;;;;;;
82915;03/04/1986;0000;;31.8;;3;0.4;25.48;;0;
82915;03/04/1986;1200;0.4;;22.8;;;;;;
82915;04/04/1986;0000;;33.6;;4.2;1.4;25.44;;1;
82915;04/04/1986;1200;0;;22.2;;;;;;
82915;05/04/1986;0000;;32;;4.5;1.4;25.28;;1;
82915;05/04/1986;1200;33.6;;22.2;;;;;;
