--------------------
BDMEP - INMET
--------------------
Estação           : SAO LUIS - MA (OMM: 82280)
Latitude  (graus) : -2.53
Longitude (graus) : -44.21
Altitude  (metros): 50.86
Estação Operante
Inicio de operação: 18/11/1924
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82280;23/06/1980;1200;44.3;;22.5;;;;;;
82280;24/06/1980;0000;;29.9;;10.1;1.7;;;;
82280;24/06/1980;1200;1.4;;23;;;;;;
82280;25/06/1980;0000;;30.1;;8;3.2;;;;
82280;25/06/1980;1200;0;;23.6;;;;;;
82280;26/06/1980;0000;;29.7;;8.5;2.6;;;;
82280;26/06/1980;1200;0;;22.7;;;;;;
82280;27/06/1980;0000;;30.3;;7.3;2.5;;;;
82280;27/06/1980;1200;0;;23.5;;;;;;
82280;28/06/1980;0000;;30.7;;8.3;2;;;;
82280;28/06/1980;1200;0;;23.3;;;;;;
82280;29/06/1980;0000;;30.2;;4.9;2;;;;
82280;29/06/1980;1200;0;;23.1;;;;;;
82280;30/06/1980;0000;;29.4;;3.3;1.6;;;;
82280;30/06/1980;1200;11;;22.9;;;;;;
82280;01/07/1980;0000;;31.3;;4.6;1.4;;;;
82280;01/07/1980;1200;4;;22.9;;;;;;
82280;02/07/1980;0000;;30.5;;6.2;2.7;;;;
82280;02/07/1980;1200;0;;22.7;;;;;;
82280;03/07/1980;0000;;29.4;;6.5;2.1;;;;
82280;03/07/1980;1200;20.8;;22.7;;;;;;
82280;04/07/1980;0000;;30.6;;8.3;2.4;;;;
82280;04/07/1980;1200;3.3;;22.7;;;;;;
82280;05/07/1980;0000;;29.6;;4.3;2.2;;;;
82280;05/07/1980;1200;0;;22.4;;;;;;
82280;06/07/1980;0000;;30;;4.9;1.5;;;;
82280;06/07/1980;1200;9;;22.4;;;;;;
82280;07/07/1980;0000;;29.5;;5.2;2.3;;;;
82280;07/07/1980;1200;0;;22.5;;;;;;
82280;08/07/1980;0000;;30;;7.8;2;;;;
82280;08/07/1980;1200;5.8;;23.3;;;;;;
82280;09/07/1980;0000;;30.5;;7.4;2.4;;;;
82280;09/07/1980;1200;0;;22.6;;;;;;
82280;10/07/1980;0000;;30;;5.6;2.2;;;;
82280;10/07/1980;1200;0;;23;;;;;;
82280;11/07/1980;0000;;31;;5.9;1.6;;;;
82280;11/07/1980;1200;21.5;;21.7;;;;;;
82280;12/07/1980;0000;;29.6;;4.4;2.5;;;;
82280;12/07/1980;1200;17.6;;22.7;;;;;;
82280;13/07/1980;0000;;30.6;;9.1;2.4;;;;
82280;13/07/1980;1200;0;;23.3;;;;;;
82280;14/07/1980;0000;;30.1;;9.6;2.5;;;;
82280;14/07/1980;1200;0;;22.9;;;;;;
82280;15/07/1980;0000;;30.4;;9.6;2.9;;;;
82280;15/07/1980;1200;1.2;;22.9;;;;;;
82280;16/07/1980;0000;;30.4;;9.8;2.2;;;;
82280;16/07/1980;1200;0;;22.9;;;;;;
82280;17/07/1980;0000;;29.8;;6.9;2.7;;;;
82280;17/07/1980;1200;0;;23.1;;;;;;
82280;18/07/1980;0000;;29.7;;8;1.7;;;;
82280;18/07/1980;1200;4.3;;22.7;;;;;;
82280;19/07/1980;0000;;30.3;;7.6;2.1;;;;
82280;19/07/1980;1200;0;;23.2;;;;;;
82280;20/07/1980;0000;;29.7;;10.2;2.1;;;;
82280;20/07/1980;1200;0;;22.3;;;;;;
82280;21/07/1980;0000;;30.3;;9.6;2.4;;;;
82280;21/07/1980;1200;0;;23.3;;;;;;
82280;22/07/1980;0000;;31.4;;9.4;3.3;;;;
82280;22/07/1980;1200;0;;22.6;;;;;;
82280;23/07/1980;0000;;30.5;;9.7;3.9;;;;
82280;23/07/1980;1200;0;;23.5;;;;;;
82280;24/07/1980;0000;;30.2;;7.1;3.8;;;;
82280;24/07/1980;1200;0;;22.5;;;;;;
82280;25/07/1980;0000;;30.1;;7.8;2.8;;;;
82280;25/07/1980;1200;0;;23;;;;;;
82280;26/07/1980;0000;;30.4;;9.2;2.8;;;;
82280;26/07/1980;1200;0;;22;;;;;;
82280;27/07/1980;0000;;30.3;;7;2.8;;;;
82280;27/07/1980;1200;0;;22.9;;;;;;
82280;28/07/1980;0000;;30.2;;8.8;2.5;;;;
82280;28/07/1980;1200;0.1;;23.6;;;;;;
82280;29/07/1980;0000;;30.2;;9.8;4.5;;;;
82280;29/07/1980;1200;0;;23.6;;;;;;
82280;30/07/1980;0000;;30.7;;10.2;3.4;;;;
82280;30/07/1980;1200;0;;23.9;;;;;;
82280;31/07/1980;0000;;30;;8.3;2.7;;;;
82280;31/07/1980;1200;0;;22.6;;;;;;
82280;01/08/1980;0000;;30.2;;4.5;2.3;;;;
82280;01/08/1980;1200;0;;22.5;;;;;;
82280;02/08/1980;0000;;31.5;;7.3;1.8;;;;
82280;02/08/1980;1200;1;;22.5;;;;;;
82280;03/08/1980;0000;;31;;6.7;3.5;;;;
82280;03/08/1980;1200;0;;22.9;;;;;;
82280;04/08/1980;0000;;29.7;;7.5;1.7;;;;
82280;04/08/1980;1200;0;;23.6;;;;;;
82280;05/08/1980;0000;;29.9;;7.9;2.1;;;;
82280;05/08/1980;1200;0.5;;22.7;;;;;;
82280;06/08/1980;0000;;31.1;;8;2;;;;
82280;06/08/1980;1200;0;;22.2;;;;;;
82280;07/08/1980;0000;;31.2;;8.9;3;;;;
82280;07/08/1980;1200;0;;23.4;;;;;;
82280;08/08/1980;0000;;31;;4.2;3.8;;;;
